galvanizar,v,-
a largo plazo,n,f
maniobra aérea,n,f
charcutería,n,f
anemia,n,f
Mullus,n,f
NY,n,f
originario,adj,-
ámelo,n,f
Presidente Van Buren,n,f
alforza,n,f
automatizado,adj,-
probidad,n,f
tropezar,v,-
Oto I,n,f
P.T. Barnum,n,f
prppagar,v,-
oprobio,n,f
foliado,adj,-
gruñir,v,-
rememorar,v,-
esmolol,n,f
atracción de feria,n,f
Hel,n,f
enfrentarse,v,-
cultivos hidropónicos,adj,-
citosol,n,f
Governador Valadares,n,f
pielograma,n,f
OS,n,f
calcita,n,f
enlazar,v,-
erythroxylum coca,n,f
devoción,n,f
ratón-topo,n,f
filibustero,n,f
subfamilia Malaconotinae,n,f
cambiar de dirección,v,-
unicameral,adj,-
género rheum,n,f
pericia,n,f
hermoso,adj,-
PA,n,f
atrapar,v,-
marital,adj,-
empicotar,v,-
traer de regreso,v,-
desechar,v,-
serbal de cazadores,n,f
euro,n,f
ahorro,n,f
reflujo vesiculouretral,n,f
carreteo,n,f
Esther Hobart McQuigg Slack Morris,n,f
Mégara,n,f
Graham Greene,n,f
San Juan Hill,n,f
verbascum thapsus,n,f
género Desmodus,n,f
locoísmo,n,f
género Calliophis,n,f
David Bushnell,n,f
no jerárquico,adj,-
Robin Hood,n,f
género Daphnia,n,f
agarrar,v,-
cóctel,n,f
struthio camelus,n,f
género Gerbillus,n,f
Carl David Anderson,n,f
mantequilla con cebolla,n,f
ufanarse,v,-
huella digital,n,f
pinocitosis,n,f
pronunciamiento,n,f
militarismo,n,f
vacante,n,f
zarzamora americana,n,f
Tom Wolfe,n,f
investigador principal,n,f
Thomas Hobbes,n,f
fitoterapia,n,f
Pitonisa,n,f
palabras,n,f
Colin Powell,n,f
nocaut,n,f
Sphyrna,n,f
potasio,n,m
Henry Norris Russell,n,f
oferta,n,f
crenación,n,f
Gustav Klimt,n,f
consonante obstruyente,n,f
Haliotidae,n,f
obsesión,n,f
eclesiástico,n,f
Tel Aviv,n,f
caquita de perro,n,f
bilingüe,adj,-
congresista,n,f
angevino,n,f
distorcionador,n,f
empastar,v,-
ficología,n,f
suspención,n,f
Mao Zedong,n,f
años,n,f
calada,n,f
no delineado,adj,-
Henri Pitot,n,f
Catalina de Médicis,n,f
Ham,n,f
disco duro,n,f
porquero,n,f
mira de telescopio,n,f
superponer,v,-
San Diego,n,f
estirado,n,f
nevera,n,f
calaba,n,f
soldado,n,f
tantrista,n,f
recaudador de fondos,n,f
incidir,v,-
submarino,n,m
yakuza,n,f
cocainomanía,n,f
mesomorfo,n,f
madreselva,n,f
ornitóptero,n,f
Micrococcus,n,f
espinilla,n,f
exaltado,n,f
histerotomia,n,f
originarse,v,-
género Crotophaga,n,f
advenimiento,n,f
secano,n,f
jarrón,n,f
cruzar,v,-
tiarella,n,f
iniciar,v,-
unidad monetaria ucraniana,n,f
botón pulsador,n,f
transnistria,n,f
nevero,n,f
inicial,adj,-
servirse,v,-
ensete,n,f
Howe,n,f
Lago Ness,n,f
recular,v,-
deshonrar,v,-
independiente,adj,-
de ello,adv,-
tampón,n,f
vinagre picante,n,f
flexionar,v,-
fértil,adj,-
ileítis,n,f
envolver para regalo,v,-
Sumner,n,f
Anisoptera,n,f
Plath,n,f
Elinor Morton Hoyt Wylie,n,f
doula,n,f
bandera,n,f
Suecia,n,f
desambiguación léxica,n,f
esporular,v,-
kimberlita,n,f
Sara,n,f
Andrew Johnson,n,f
Northrop Frye,n,f
WC,n,f
tamponar,v,-
abofetear,v,-
elegir,v,-
género cyphomandra,n,f
apretarse,v,-
cirsium discolor,n,f
zangolotear,v,-
curva normal,n,f
cubo de caldo,n,f
Ovis Musimon,n,f
admirador,n,f
artículo,n,m
canavanina,n,f
corona noruega,n,f
familia Ixodidae,n,f
Montgomery Ward,n,f
desenraizar,v,-
desayunar,v,-
Caprimulgus,n,f
bandeja,n,f
lamed,n,f
linfedema,n,f
detective de policía,n,f
aprensión,n,f
Mónaco,n,f
empapelamiento,n,f
jihadi,adj,-
presentacional,adj,-
oratorio,n,f
patinaje,n,f
Joyce Carol Oates,n,f
despedir vapor,v,-
espasmolisis,n,f
dar golpecitos,v,-
escorificar,v,-
escarificar,v,-
trigo inflado,n,f
TS,n,f
robo armado,n,f
mantícora,n,f
chlorophthalmidae,n,f
sforzando,n,f
lamer,n,f
foso de lobo,n,f
careta con barras,n,f
Megachilidae,n,f
quemador para carbón,n,f
cazar ratas,v,-
aludir,v,-
fulminar,v,-
magnificador,n,f
glucosamina,n,f
familia Coreidae,n,f
SC,n,f
isocianato,n,f
actuar,v,-
liposucción,n,f
tomarse diez minutos,v,-
no contaminado,adj,-
Teng Hsiaoping,n,f
sin demostrar,adj,-
actual,adj,-
unidad monetaria paquistaní,n,f
pelliscar,v,-
banco de trabajo,n,f
lanzador,n,f
preparado,n,f
ateísmo,?,-
tarima,n,f
bradicardia,n,f
muerte,n,f
género Dactylopius,n,f
fotolitografia,n,f
William Somerset Maugham,n,f
juntamente,adv,-
marfil,n,f
richard roe,n,f
Mont Blanc,n,f
esfera,n,f
muerto,adj,-
globalizar,v,-
compendiador,n,f
ponerse bien,v,-
litera,n,f
delicadeza,n,f
legado,n,f
romántico,adj,-
azul pálido,n,f
inyectarse en vena,n,f
hipercalcemia,n,f
fonémico,adv,-
tacto,n,f
ser testigo,v,-
género Menopon,n,f
vidrio,n,f
alcohol,n,m
sanear,v,-
arrostrar,v,-
acero al cromo-tungsteno,n,f
persona de color,n,f
por término medio,adv,-
andar en cámara,v,-
coño,n,m
diecinueve,?,-
corchorus,n,f
pericardio,n,f
Anthony Burgess,n,f
minuartia de montaña,n,f
Tomás de Aquino,n,f
olisquear,v,-
acolchar,v,-
histrionista,n,f
luz roja,n,f
William Frederick Cody,n,f
chuña crestada,n,f
género Lemmus,n,f
Egretta Garzetta,n,f
inmobilizar,v,-
género Fissurella,n,f
Douglas MacArthur,n,f
Cneo Julio Agrícola,n,f
Balaenicipitidae,n,f
tinto,n,m
Franklin Pierce,n,f
thorndike,n,f
almirante de flota,n,f
Winston Churchill,n,f
borassus,n,f
tinte,n,f
Moussorgsky,n,f
tinta,n,f
ser interno,v,-
Ledbetter,n,f
Erich Mendelsohn,n,f
contínuo,adj,-
delineación,n,f
Latrodectus,n,f
bamboleo,n,f
respirar,v,-
creación,n,f
flamear,v,-
fluctuar,v,-
subluxar,v,-
mortalidad,n,f
Maxfield Frederick Parrish,n,f
Elihu Thomson,n,f
macrocitosis,n,f
familia Thraupidae,n,f
envidiar,v,-
torcer,v,-
transportar en transbordador,v,-
autobus escolar,n,f
alegría,n,f
Palacio de Buckingham,n,f
Magníficat,n,f
prosencéfalo,n,f
academia militar,n,f
despachar,v,-
caja de comida,n,f
James Ussher,n,f
resignado,adj,-
consejería,n,f
referir,v,-
Samuel Finley Breese Morse,n,f
reelección,n,f
inculpar,v,-
sociología,n,f
implosión,n,f
Ho Chi Minh,n,f
ciego,adj,-
Jaculus,n,f
Geomys Pinetis,n,f
presto,v,-
Frederick Jackson Turner,n,f
barandilla,n,f
cangrejo de río,n,f
género tradescantia,n,f
enriquecer,v,-
incendio forestal,n,f
master en pedagogía,n,f
prostatitis,n,f
ingurgitar,v,-
gusano informático,n,f
defensa personal,n,f
desconectar,v,-
inconscientemente,adv,-
buen viaje,n,f
Ted Shawn,n,f
detractor,n,f
linebacker,n,f
Fats Domino,n,f
Doctor en divinidades,n,f
tarifa,n,f
producto vegetal,n,f
formativo,adj,-
género Phasianus,n,f
sobreesforzarse,v,-
llover profusamente,v,-
rhamnus,n,f
broche,n,f
género Mytilus,n,f
estructura jerárquica,n,f
x de esquí,n,f
Mytilidae,n,f
paisaje,n,f
dar un rodeo,v,-
callar a gritos,v,-
fm,n,f
bisexual,adj,-
pollera,n,f
tenedor de mesa,n,f
refrendación,n,f
liberacionista,n,f
Holly,n,f
aeschynanthus,n,f
fichero de delincuentes,n,f
Charles Watson-Wentworth,n,f
dopamina,n,f
instalación militar,n,f
tormenta,n,f
velero,n,f
fisurélidos,n,f
erbio,n,m
armonioso,adj,-
cambio rotundo,n,f
gas sarín,n,f
representado,adj,-
reacondicionar,v,-
paroxismo,n,f
derrape,n,f
popover,n,f
unidad de masa,n,f
madre patria,n,f
orden entomophthorales,n,f
tormento,n,f
hacia mí,adv,-
payaso,n,f
liana,n,f
figura ocho,n,f
rasterizar,v,-
desafiar,v,-
giga,n,f
canavina,n,f
de,?,-
xerófito,n,f
despreciar,v,-
variedad Freestone,n,f
martynia fragrans,n,f
do,n,f
oblea,n,f
despistar,v,-
Mercator,n,f
ex,n,f
perdiz,n,f
adormecerse,v,-
verduras crudas,n,f
género Blarina,n,f
sugestión,n,f
ángulo de cámara,n,f
emisión nocturna,n,f
pollero,n,f
Cnemidophorus,n,f
catalogar,v,-
fe,n,f
referencia,n,f
Robert Clive,n,f
ee,?,-
familia Labridae,n,f
el,?,-
tribunal militar,n,f
destar,v,-
en,n,f
Fulica Americana,n,f
es,?,-
género Oxyuranus,n,f
género Camponotus,n,f
corista,n,f
anticipador,n,f
jacobino,adj,-
suborden Ornithomimida,n,f
comer el rancho,v,-
calefactor,n,f
poner al corriente,v,-
Lari,n,f
br,n,f
cotingidae,n,f
razón focal,n,f
churchilliano,adj,-
cafetera de vacío,n,f
tesauro,n,f
isógono,n,f
género eucarya,n,f
inoportuno,adj,-
Rasmus Christian Rask,n,f
New deal,n,f
James A. Garfield,n,f
Charleston,n,f
liberal,adj,-
bf,n,f
diáfisis,n,f
figurativamente,adv,-
a eso,adv,-
abogado de pobres,n,f
rueda de prensa,n,f
pingüino emperador,n,f
haloperidol,n,f
antropometría,n,f
liberar,v,-
exerimentar,v,-
informe,n,f
Micronase,n,f
cv,n,f
género Trombicula,n,f
Tamias,n,f
William Mitchell,n,f
co,n,f
suborden Tyranni,n,f
superestructura,n,f
ramphastidae,n,f
cifra,n,f
patinazo,v,-
forastero,adj,-
antinómico,n,f
Joe Clark,n,f
redoblar,v,-
caftán,n,f
Oscar Robertson,n,f
quelación,n,f
Meiji Tenno,n,f
Andrew Marvell,n,f
empeoramiento,adj,-
universidad de Pittsburgh,n,f
kvass,n,f
homo habilis,n,f
a medida,adv,-
género Automeris,n,f
altitud,n,f
procedimiento dental,n,f
narthecium americanum,n,f
as,n,f
aminotransferasa,n,f
género diplotaxis,n,f
escolio,n,f
filatélico,adj,-
reproducir,v,-
al,n,f
Golden Gate,n,f
am,?,-
autonomía,n,f
iguanodon,n,f
internuncio,n,f
géero Pagellus,n,f
Alan Alexander Milne,n,f
género Raja,n,f
no,n,f
John Donne,n,f
fonetista,n,f
hibiscus cannabinus,n,f
Beefalo,n,f
monstruo,n,f
inseminar,v,-
familia Sciuridae,n,f
ok,n,f
avión zapador,n,f
Tisha b'Av,n,f
defensa comercial,n,f
texto,n,f
friolera,n,f
echinodermata,n,f
zapato de cuña,n,f
or,?,-
natalidad,n,f
ahusar,v,-
familia Lobotidae,n,f
zayn,n,f
Heitor Villalobos,n,f
género Gopherus,n,f
padrone,n,f
Philip Marlowe,n,f
permalloy,n,f
género avena,n,f
supremo,adj,-
código secreto,n,f
pi,n,f
lo,?,-
Walther Hermann Nernst,n,f
sostenerse,v,-
sepia,n,f
lr,n,f
mercancía,n,f
poligamia,n,f
xerófila,n,f
politonalidad,n,f
pinole,n,f
fondo del lecho,n,f
artesano del cobre,n,f
escueto,adj,-
birreta,n,f
me,?,-
atesorar,v,-
caitra,n,f
materia prima,n,f
sobreexcitación,n,f
mi,?,-
escollo,n,f
Ernestine Schumann Heink,n,f
arrás,n,f
Mimus,n,f
autosoma,n,f
aproximación,n,f
salón de belleza,n,f
empeorarse,v,-
género Ensis,n,f
haemodorum,n,f
dibujo esquemático,n,f
parapente,n,f
alfarería,n,f
mousse de pollo,n,f
califato,n,f
Arizona,n,f
butirina,n,f
fiebre amarilla,n,f
John Cage,n,f
caso partitivo,n,f
Frente Revolucionario Unido,n,f
Sciurus,n,f
Ophiurida,n,f
aeródromo,n,f
mamorta del bosque,n,f
grievous bodily harm,n,f
punzada,n,f
sombreado plano,n,f
leptomeninge,n,f
fé,n,f
género Rana,n,f
marinero polémico,n,f
tocable,adj,-
rebajar,v,-
aguante,n,f
receptor de satélite,n,f
París,n,f
gritar hola,v,-
sudoeste,n,f
contexto,n,f
Modern English,n,f
Trogonidae,n,f
cuproníquel,n,f
exploración geográfica,n,f
Iguania,n,f
esquina de calle,n,f
Aneides,n,f
Tisífone,n,f
azul turquesa,n,f
Rudolf Virchow,n,f
color cetrino,n,f
procedimiento estadístico,n,f
señor,n,f
poner friso,v,-
la,n,f
familia Phoenicopteridae,n,f
escolta,n,f
lb,n,f
tercera persona,n,f
burlonamente,adv,-
género Acipenser,n,f
cítara,n,f
cristianar,v,-
Minerva,n,f
Eutamius Asiaticus,n,f
mojigato,adj,-
vorticella,n,f
suplicar,v,-
atónito,adj,-
recrudecerse,v,-
mímica,n,f
zingiber officinale,n,f
Erica Jong,n,f
juzgar mal,v,-
Pedioecetes,n,f
amenidad,n,f
pascua,n,f
James Bernoulli,n,f
Curtiss,n,f
elapidae,n,f
Gasterophilidae,n,f
Suramérica,n,f
victimizar,v,-
ir,v,-
koinonía,n,f
pataleo,n,f
género Basiliscus,n,f
Sarcophilus,n,f
transformador,n,f
campesino,adj,-
indetectado,adj,-
complemento directo,n,f
no retractil,adj,-
escribir un cheque,v,-
medicamento,n,f
cris,n,f
Piciformes,n,f
rebuznar,v,-
Duncan Grant,n,f
ir en tropel,v,-
campesina,n,f
colaborar,v,-
vena cerebral media,n,f
devolver,v,-
exterminio,n,f
espiritual,adj,-
programa almacenado,n,f
té,n,f
empréstito de obligaciones,n,f
no disponible,adj,-
tautogolabrus adspersus,n,f
Armadillidium,n,f
parque de atracciones,n,f
necesario,adj,-
de billar,adj,-
unidad monetaria tunecí,n,f
góndola,n,f
aisladamente,adv,-
inercia,n,f
articuladamente,adv,-
acetal,n,f
grupo amino,n,f
Bruce Lee,n,f
plantaginales,n,f
abrogar,v,-
desmayo,n,f
sin interrupción,n,f
reventar,v,-
vino de mayo,n,f
Will Durant,n,f
tomador,n,f
sí,?,-
los elegidos,n,f
Cox's Orange Pippin,n,f
caminar desgarbadamente,v,-
órbita,n,f
caramelo de miel,n,f
adentro,v,-
institutor,n,f
mandato vicepresidencial,n,f
no excitable,adj,-
circuito de control,n,f
familia vides,n,f
remolque,n,f
caldo de carne,n,f
familia Torpedinidae,n,f
elaeagnus,n,f
perdurable,adj,-
verificador sintáctico,n,f
Lonstantin Stanislavsky,n,f
evento,n,f
incinerar,v,-
crinoide,adj,-
garantizador,n,f
socorro,n,f
isla,n,f
Gracillariidae,n,f
Lillian Gish,n,f
preñada,?,-
buscado,adj,-
Fred Zinnemann,n,f
predicar,v,-
nihilismo,adj,-
consejo,n,f
sacudir,v,-
nevus,n,f
matriz,n,f
toque de bocina,n,f
mirar con hambre,v,-
brusquedad,adv,-
hecho a lápiz,adj,-
un,n,m
cemento hidráulico,n,f
qì,n,f
colestasis,n,f
género Polypedates,n,f
trifolium reflexum,n,f
clinómetro,n,f
tendosinovitis,n,f
narcotizar,v,-
género Hypopachus,n,f
pontederia,n,f
decidua,n,f
Henry Wadsworth Longfellow,n,f
desoír,v,-
Hemipteronatus,n,f
guisar,v,-
República de las Maldivas,n,f
sinceramente,adv,-
te,?,-
resolver un acertijo,v,-
procedimiento burocrático,n,f
mineralogía,n,f
inoxidable,adj,-
existencial,adj,-
transferente,n,f
remedio instantáneo,n,f
desnacionalizar,v,-
biovular,adj,-
su,?,-
gloriarse,v,-
caracol,n,m
disparidad,n,f
whisky irlandés,n,f
estridulación,n,f
mexico,?,-
mocasín acuático,n,f
se,pro,-
alto el fuego,n,f
necromancia,n,f
viticultor,n,f
encallar,v,-
si,n,f
tortilla francesa,n,f
respuesta vigorosa,n,f
explicativo,adj,-
fascinante,adj,-
protagonista,n,f
Phylloscopus,n,f
bailar conga,v,-
certeza,n,f
Furnarius,n,f
Cyon,n,f
convergencia,n,f
granulocítico,adj,-
superficie para junquillo,n,f
cuestionado,v,-
granadilla púrpura,n,f
unipersonal,adj,-
abstenerse,v,-
foca cangrejera,n,f
que fluye,adj,-
familia Ttetraodontidae,n,f
estereorradián,n,f
San Jaime,n,f
aburrido,adj,-
endorphin,n,f
procrear,v,-
tentación,n,f
Columbidae,n,f
thorstein Veblen,n,f
astrocito fibroso,n,f
macrocefalia,n,f
tarjar,v,-
lactógeno,n,f
lingote,n,f
agalla,n,f
revitalizar,v,-
familia Oscillatoriaceae,n,f
Homer,n,f
pimpinella anisum,n,f
invierno,n,m
fatigar,v,-
oveja negra,n,f
exterminar,v,-
metrópolis,n,f
derroche,n,f
enfrentar,v,-
corpulencia,n,f
está,?,-
Oreamnos Americanus,n,f
asiático,n,f
licántropo,?,-
innumerabilidad,n,f
dermatomiositis,n,f
armar jaleo,v,-
marcado,adj,-
camerún,?,-
imposible de oponérsele,adj,-
alforja,n,f
diñar,v,-
historiador,n,f
porifera,n,f
familia Haemulidae,n,f
prensa de rodillos,n,f
plexo nervioso,n,f
género Acnidosporidia,n,f
inestabilidad,n,f
poderoso,adj,-
género Macroclemys,n,f
helar,v,-
Phoenicurus,n,f
pecado mortal,n,f
hausmannita,n,f
género lycopersicum,n,f
giraffa camelopardalis,n,f
luz de advertencia,n,f
cruz,n,f
emocionar,v,-
mercado negro,n,f
emocional,adj,-
discontinuar,v,-
con justicia,adv,-
reiterar,v,-
ophioglossum,n,f
mayor,adj,-
resignación,n,f
unidad monetaria boliviana,n,f
Sun Valley,n,f
ciencia cognitiva,n,f
escurridera,n,f
basofílico,adj,-
género musa,n,f
travesura,n,f
melatonina,n,f
nihilista,adj,-
sinusoide,n,f
abusado,adj,-
belonidae,n,f
weigela,n,f
género Phylloxera,n,f
Ultracef,n,f
ingurgitación,n,f
James Boswell,n,f
no asociativo,adj,-
timor,?,-
jurar renunciar a,v,-
sajar,v,-
malentender,v,-
cara dura,n,f
anginal,adj,-
Miles Davis,n,f
margen,n,f
género libocedro,n,f
género Tragelaphus,n,f
estornino,n,m
opio,n,f
vena metacarpiana,n,f
adenitis,n,f
dar tirones,v,-
sin cristales,adj,-
escolar,adj,-
Alopex,n,f
de improviso,adv,-
IRS,n,f
culturalmente,adv,-
topars,v,-
agastache,n,f
póquer,n,f
oro puro,n,f
pistia,n,f
género Sceloporus,n,f
queratotomía,n,f
Epsilon Aurigae,n,f
numerador,n,f
reunión de información,n,f
Jersey,n,f
liberia,?,-
menú del ordenador,n,f
matricidio,n,f
esporozoito,n,f
septo,n,f
capear,v,-
certero,adj,-
supervivencia,n,f
alheña,n,f
derrocar,v,-
niobio,n,m
familia Kinosternidae,n,f
síndrome de Tietze,n,f
Robert F. Curl,n,f
hipotético,adj,-
giro,n,f
John Broadus Watson,n,f
perder,v,-
beneficiar,v,-
enunciado,n,f
monte submarino,n,f
añadir una imperfección,v,-
campanazo,n,f
quedarse en blanco,v,-
empatizar,v,-
señal,n,f
sotlerona,n,f
Lama,n,f
demanda reconvencional,n,f
perodicticus potto,n,f
manada de ballenas,n,f
Robert Frost,n,f
ya,adv,-
nephelium lappaceum,n,f
tú,n,m
transbordador,n,m
arrendajos americanos,n,f
Ectoprocta,n,f
xx,n,f
guardia de seguridad,n,f
superhombre,n,f
todidae,n,f
cantabrigense,n,f
superficial,adj,-
escenificación,n,f
estudio biológico,n,f
yo,?,-
David Hume,n,f
decidir,v,-
onanismo,n,f
afortunado,adj,-
Ara,n,f
Garrulus,n,f
restante,adj,-
tranquilidad de espíritu,n,f
San Jorge,n,f
Myrdal,n,f
bocazas,n,f
chaparrón,n,f
Blattidae,n,f
poecilia reticulata,n,f
brillantez,n,f
etanol,n,f
orden Testudinata,n,f
recurso,n,f
sobreexponer,v,-
cromo,n,m
behaviorista,adj,-
caliuresis,n,f
madrigalista,n,f
fettuccine,n,f
jaboncillo,n,f
suroeste,n,f
idioma,n,f
palmeador,n,f
novena,n,f
Rachel Carson,n,f
Ushas,n,f
luz amarilla,n,f
sadomasoquista,adj,-
sarda,n,f
despenalizar,v,-
Robert Mearns Yerkes,n,f
Hyman Rickover,n,f
noveno,adj,-
género Merluccius,n,f
decálogo,n,m
adscrito,adj,-
orden Octopoda,n,f
Ate,n,f
stogie,n,f
intercalación,n,f
consanguineidad,n,f
pertinentemente,adv,-
ornamentar,v,-
sesgo,n,f
Lofortyx,n,f
narcoleptico,adj,-
anethum,n,f
lansoprazol,n,f
Norna,n,f
tortuga de Ridley,n,f
Diceros Bicornis,n,f
género Hydra,n,f
doliente,n,f
pernera,n,f
paralelógramo,n,f
parapetar,v,-
precipitar,v,-
aluvial,adj,-
Tropidoclonion,n,f
jartum,n,m
novela,n,f
Didelphidae,n,f
conservar,v,-
tour de Francia,n,f
pérgola,n,f
hemisferio cerebral,n,f
enterovirus,n,f
ministro plenipotenciario,n,f
Ancylus Fluviatilis,n,f
adenocarcinoma,n,f
indoario,n,f
Ramphastidae,n,f
rubus caesius,n,f
aojar,v,-
Pernod,n,f
hemiciclo,n,f
Congreso de Organizaciones Industriales,n,f
género anacardium,n,f
alarmar,v,-
avión de línea,n,f
Smiledon,n,f
estranguladores,n,f
flor silvestre,n,f
beneficiario,n,f
Peter Stuyvesant,n,f
estremecedoramente,adv,-
encefalomeningitis,n,f
integridad,n,f
queratitis,n,f
cimbalista,n,f
entubar,v,-
comercial,adj,-
desgastar,v,-
caminar alrededor,v,-
desoxiadenosina,n,f
Balaena Mysticetus,n,f
poema narrativo,n,f
guardarse,v,-
Robert Mills,n,f
Robert Scott,n,f
gallus gallus,n,f
charco de lodo,n,f
rural,adj,-
bandera estadounidense,n,f
longitud de onda,n,f
género Caretta,n,f
pedazo,n,m
organización internacional,n,f
ortopédico,adj,-
Samuel Beckett,n,f
racialmente,adv,-
República de Ghana,n,f
aquicultura,adj,-
desatornillar,v,-
bolo delantero,n,f
irrumpir,v,-
camino de rollizos,n,f
vinificar,v,-
lactante,adj,-
conquistar,v,-
adiestrador,n,f
desaseado,adj,-
unidad monetaria angoleña,n,f
gradual,n,f
Salvador,n,f
graduar,v,-
Homarus Americanus,n,f
estar encima,v,-
estenografear,v,-
aprisionamiento,n,f
ciertamente,adv,-
Anna Howard Shaw,n,f
fuego de mortero,n,f
retoño,n,f
yihad,n,m
Hideyo Noguchi,n,f
haber ráfaga,v,-
sha de Irán,n,f
Nitrosomonas,n,f
igual,adj,-
stogey,n,f
remozar,v,-
llaga,n,f
tocario occidental,n,f
familia Coccidae,n,f
agrológico,adj,-
Río Harlem,n,f
embuste,n,f
hipócrita,adj,-
terrorización,n,f
encanto,n,f
Bután,n,f
dirigente,adj,-
río South Platte,n,f
familia Congridae,n,f
Acinonyx,n,f
kalmia,n,f
malamente,adv,-
congresional,adj,-
muelle,n,f
género typha,n,f
Rudolf Hess,n,f
raza mongola,n,f
escabullirse,v,-
diverso,adj,-
puritanismo,n,f
expensas,n,f
avivar,v,-
agotamiento,n,f
ambulación,n,f
Omar Nelson Bradley,n,f
correferencial,adj,-
dígito octal,n,f
globo ocular,v,-
cabeza ácida,n,f
poema épico,n,f
Guru Nanak,n,f
esperar con expectación,v,-
cigarrillo,n,m
intransigente,adj,-
atusar,v,-
Tadeus Reichstein,n,f
Kalon Tripa,n,f
recargar,v,-
reglamentar,v,-
decigramo,n,f
jabón para cuero,n,f
sin dilación,adv,-
alabastrino,adj,-
Seth Thomas,n,f
georgia home boy,n,f
apiñarse,v,-
género Conferva,n,f
jurídico,adj,-
reabsorción,n,f
kenia,n,f
idiota,n,m
broma telefónica,n,f
polinizar,v,-
cita doble,n,f
piloso,adj,-
capacidad superior,n,f
dentellear,v,-
maleta,n,f
salsa lionesa,n,f
hermita,n,f
tortícolis,n,f
tomarse 10 minutos,v,-
posposición,n,f
sin querer,adv,-
de manera sabrosa,adv,-
Agustino,n,f
manzanar,n,f
género Myxine,n,f
asado alemán,n,f
cable coaxial,n,f
emperador de roma,n,f
lío emocional,n,f
sin ser enviada,adj,-
encantador,adj,-
club,n,f
parva de pastos,n,f
piloto,n,f
jamesonia,n,f
Paul Bunyan,n,f
borrar,v,-
Palo Alto,n,f
género Grampus,n,f
alquilador,n,f
protoctistas,n,f
agarre,n,f
densidad relativa,n,f
crédito tributario,n,f
litigación,n,f
restituir,v,-
deidad,n,f
quiropráctica,n,f
CAD,n,f
poner de manifiesto,v,-
pentatónico,adj,-
culote,n,f
controlador,n,f
recusar,v,-
entomológico,adj,-
número de onda,n,f
maleza,n,f
Julio Iglesias,n,f
dar una concesión,v,-
medallista,n,f
Chester Nimitz,n,f
torno de banco,n,f
Sir Robert Eric Mortimer Wheeler,n,f
Decimoctava enmienda,n,f
desembocar,v,-
derivada,n,f
dispensador de jabón,n,f
paliza,n,f
lamna nasus,n,f
derivado,n,f
tricuriasis,n,f
Mark Twain,n,f
hoja panduriforme,n,f
ciclohexanol,n,f
sed de venganza,n,f
precedente,adj,-
apreciar,v,-
tolerar,v,-
plutonio,n,m
Charles Proteus Steinmetz,n,f
Jan Christian Smuts,n,f
satisfacción,n,f
basileos,n,f
estadística,n,f
gegenschein,n,f
de una comida,adj,-
beneficiarse,v,-
neoconservadurismo,n,f
festejar,v,-
separación,n,f
letanía,n,f
ensanchar,v,-
neurosarcoma,n,f
bóvido,n,f
preposicionalmente,adv,-
estadístico,adj,-
especificación,n,f
bipolar,adj,-
Sojourner Truth,n,f
cocina,n,f
Andrea Palladio,n,f
integumentario,adj,-
Norman Rockwell,n,f
visitar,v,-
rockabilly,n,f
manchón,n,f
lengua afilada,n,f
tejedor,n,f
cereal,n,f
iglesia ortodoxa rusa,n,f
glog,n,f
alcacil,n,m
Psittacula krameri,n,f
bayeta,n,f
Mahoma,n,f
familia Bucconidae,n,f
razonable,adj,-
limnobium,n,f
puñado,n,f
Gaius Cornelius,n,f
BBS,n,f
molino de café,n,f
siberia,n,f
Phaethontidae,n,f
Selachii,n,f
objeción,n,f
flacidez,n,f
crítica muy favorable,n,f
Ceratopsia,n,f
Urosaurus,n,f
danubio,n,m
letargo,n,f
Noctuidae,n,f
financiación,n,f
conscripción,n,f
Alfred Lord Tennyson,n,f
ayudante,n,f
duración del servicio,n,f
Canícula,n,f
ambystoma mexicanum,n,f
grueso,adj,-
lubricación,n,f
William Henry Hoover,n,f
cubierto completo,n,f
Dacninae,n,f
de actitud,adj,-
gruesa,n,f
orden Anoplura,n,f
John Cash,n,f
satisfaciente,n,f
epiphyllum,n,f
género Shigella,n,f
facilitar,v,-
noesis,n,f
Academia de la Fuerza Aérea de los Estados Unidos,n,f
Dag Hammarskjold,n,f
distimia,n,f
keteleria,n,f
dar bombo,v,-
unidad monetaria vietnamita,n,f
danés,adj,-
curtir,v,-
doxiciclina,n,f
suscriptor,n,f
ureasa,n,f
Orlando di Lasso,n,f
subfamilia Dorylinae,n,f
consideración,n,f
caja de ingletes,n,f
areola,n,f
sufismo,n,f
de pequeña capitalización,adj,-
familia Miridae,n,f
familia Ardeidae,n,f
género Hyla,n,f
descarte,n,f
carcelero,n,f
Tyrannus,n,f
predestinario,adj,-
miopatía,n,f
clavetear,v,-
tetracloroetileno,n,f
